shipment_id,date,direction,carrier,origin,destination,lane_id,sku_category,weight_kg,quantity,promised_lead_days,actual_lead_days,delay_days,is_delayed,freight_cost_usd,invoiced_cost_usd,cost_variance_usd,damage_flag,month,day_of_week,is_weekend,is_nov_dec,quarter,weight_bucket,cost_per_kg,delay_ratio,rolling_avg_delay,rolling_on_time_rate,rolling_damage_rate,rolling_cost_variance,lane_avg_delay,lane_delay_rate,lane_risk_numeric
SHP-01997,2024-02-17,inbound,SwiftLog,"Seattle, WA","Columbus, OH",WA-OH,Consumer Goods,257.8,60,5,6,1.2,1,8.01,8.73,0.72,0,2,5,1,0,1,2,0.0311,1.2,1.180952380952381,0.2857142857142857,0.047619047619047616,0.3638095238095238,0.6,0.5,0
SHP-00268,2024-02-17,inbound,RelayEx,"Denver, CO","Indianapolis, IN",CO-IN,Food & Beverage,77.7,23,7,8,0.7,1,4.46,4.6,0.14,0,2,5,1,0,1,1,0.0574,1.1429,0.8666666666666666,0.19047619047619047,0.0,0.2333333333333333,2.317,1.0,2
SHP-02018,2024-02-17,outbound,RelayEx,"Denver, CO","Columbus, OH",CO-OH,Food & Beverage,87.0,71,10,13,2.9,1,6.69,6.77,0.08,0,2,5,1,0,1,1,0.0769,1.3,0.8666666666666666,0.19047619047619047,0.0,0.2333333333333333,1.24,0.8,1
SHP-00648,2024-02-17,inbound,CargoLink,"Detroit, MI","Kansas City, MO",MI-MO,Consumer Goods,261.4,103,3,5,2.3,1,11.89,12.27,0.38,0,2,5,1,0,1,2,0.0455,1.6667,1.6153846153846154,0.23076923076923073,0.07692307692307693,0.5753846153846154,1.692,0.9231,2
SHP-01760,2024-02-17,outbound,FastFreight,"Detroit, MI","Kansas City, MO",MI-MO,Pharmaceuticals,127.6,81,10,10,0.3,1,8.09,7.84,-0.25,0,2,5,1,0,1,1,0.0634,1.0,-0.019047619047619042,0.5238095238095238,0.047619047619047616,-0.18571428571428572,0.877,0.5385,0
SHP-00150,2024-02-18,outbound,SwiftLog,"Houston, TX","Columbus, OH",TX-OH,Office Supplies,163.5,32,3,7,3.6,1,6.01,6.42,0.41,0,2,6,1,0,1,2,0.0368,2.3333,1.1818181818181819,0.2727272727272727,0.045454545454545456,0.37999999999999995,0.8225,0.71665,1
SHP-00262,2024-02-18,inbound,NorthStar,"Denver, CO","Nashville, TN",CO-TN,Automotive,140.4,19,3,5,1.6,1,5.07,5.73,0.66,0,2,6,1,0,1,2,0.0361,1.6667,1.40625,0.25,0.0,0.830625,0.743,0.5714,0
SHP-00561,2024-02-18,outbound,PrimeHaul,"Seattle, WA","San Antonio, TX",WA-TX,Office Supplies,94.6,21,3,2,-1.0,0,5.06,5.03,-0.03,0,2,6,1,0,1,1,0.0535,0.6667,0.5647058823529412,0.2941176470588235,0.0,-0.06294117647058828,0.309,0.5455,0
SHP-01313,2024-02-19,inbound,NorthStar,"Miami, FL","Kansas City, MO",FL-MO,Consumer Goods,81.7,33,5,7,1.9,1,5.75,6.1,0.35,0,2,0,0,0,1,1,0.0704,1.4,1.3375,0.25,0.0,0.855,1.982,0.9091,2
SHP-01508,2024-02-19,inbound,FastFreight,"Detroit, MI","Salt Lake City, UT",MI-UT,Electronics,147.2,115,5,5,-0.3,0,10.7,9.62,-1.08,0,2,0,0,0,1,2,0.0727,1.0,-0.004545454545454542,0.5,0.045454545454545456,-0.1886363636363636,2.1,0.7778,1
SHP-02437,2024-02-19,outbound,CargoLink,"Detroit, MI","Portland, OR",MI-OR,Apparel,192.0,19,3,6,3.2,1,5.57,5.72,0.15,0,2,0,0,0,1,2,0.029,2.0,1.8166666666666667,0.16666666666666663,0.08333333333333333,0.49166666666666664,1.1,0.7647,1
SHP-00422,2024-02-20,inbound,DirectMove,"Atlanta, GA","Nashville, TN",GA-TN,Consumer Goods,26.3,39,5,7,2.4,1,5.03,5.58,0.55,0,2,1,0,0,1,0,0.1913,1.4,3.4066666666666667,0.0,0.0,0.7746666666666666,1.58,0.8,1
SHP-02161,2024-02-20,outbound,NorthStar,"Miami, FL","Baltimore, MD",FL-MD,Industrial Parts,166.6,98,5,4,-0.8,0,8.93,9.3,0.37,1,2,1,0,0,1,2,0.0536,0.8,1.3705882352941177,0.23529411764705888,0.0,0.8252941176470588,0.886,0.7143,1
SHP-00599,2024-02-21,inbound,DirectMove,"Atlanta, GA","Charlotte, NC",GA-NC,Office Supplies,50.2,264,10,13,3.1,1,16.54,17.45,0.91,0,2,2,0,0,1,0,0.3295,1.3,3.34375,0.0,0.0,0.760625,1.086,0.7143,1
SHP-00299,2024-02-21,outbound,FastFreight,"New York, NY","Columbus, OH",NY-OH,Industrial Parts,86.8,30,3,3,-0.1,0,5.11,4.83,-0.28,0,2,2,0,0,1,1,0.0589,1.0,0.034999999999999996,0.5,0.05,-0.26349999999999996,1.06,0.7,1
SHP-01581,2024-02-21,inbound,NorthStar,"Denver, CO","Kansas City, MO",CO-MO,Automotive,165.5,135,7,9,1.9,1,10.48,11.11,0.63,0,2,2,0,0,1,2,0.0633,1.2857,1.3125,0.25,0.0625,0.83875,2.92,1.0,2
SHP-01223,2024-02-21,outbound,NorthStar,"Dallas, TX","Kansas City, MO",TX-MO,Consumer Goods,114.4,10,7,5,-1.8,0,4.32,4.84,0.52,0,2,2,0,0,1,1,0.0378,0.7143,1.3125,0.25,0.0625,0.83875,1.077,0.6923,1
SHP-02148,2024-02-21,outbound,SwiftLog,"Chicago, IL","Portland, OR",IL-OR,Industrial Parts,93.6,47,5,5,0.4,1,5.72,5.86,0.14,0,2,2,0,0,1,1,0.0611,1.0,1.2904761904761906,0.2857142857142857,0.047619047619047616,0.3795238095238095,1.923,0.8462,2
SHP-00762,2024-02-21,outbound,PrimeHaul,"Detroit, MI","Salt Lake City, UT",MI-UT,Office Supplies,55.7,64,3,3,-0.5,0,6.47,6.67,0.2,0,2,2,0,0,1,0,0.1162,1.0,0.40588235294117647,0.3529411764705882,0.0,-0.08470588235294123,0.291,0.5455,0
SHP-01964,2024-02-21,outbound,DirectMove,"Atlanta, GA","Tampa, FL",GA-FL,Food & Beverage,69.2,91,3,1,-2.0,0,8.7,10.21,1.51,0,2,2,0,0,1,1,0.1257,0.3333,3.34375,0.0,0.0,0.760625,0.782,0.6364,0
SHP-01572,2024-02-21,outbound,DirectMove,"Detroit, MI","Kansas City, MO",MI-MO,Automotive,40.8,128,7,14,7.3,1,10.34,11.71,1.37,0,2,2,0,0,1,0,0.2534,2.0,3.34375,0.0,0.0,0.760625,0.877,0.5385,0
SHP-00030,2024-02-21,outbound,PrimeHaul,"Memphis, TN","Tampa, FL",TN-FL,Automotive,64.4,40,5,6,1.4,1,5.45,5.22,-0.23,0,2,2,0,0,1,0,0.0846,1.2,0.40588235294117647,0.3529411764705882,0.0,-0.08470588235294123,0.412,0.5,0
SHP-02950,2024-02-22,outbound,CargoLink,"Dallas, TX","Minneapolis, MN",TX-MN,Automotive,42.3,8,5,7,1.9,1,3.53,3.73,0.2,0,2,3,0,0,1,0,0.0835,1.4,2.0083333333333333,0.16666666666666663,0.08333333333333333,0.45333333333333337,0.652,0.6182,0
SHP-02459,2024-02-22,outbound,CargoLink,"Seattle, WA","Salt Lake City, UT",WA-UT,Consumer Goods,21.3,366,7,8,1.1,1,20.26,21.03,0.77,0,2,3,0,0,1,0,0.9512,1.1429,2.0083333333333333,0.16666666666666663,0.08333333333333333,0.45333333333333337,0.245,0.5455,0
SHP-01192,2024-02-22,inbound,CargoLink,"Denver, CO","Nashville, TN",CO-TN,Automotive,33.8,62,3,1,-1.7,0,6.34,6.4,0.06,0,2,3,0,0,1,0,0.1876,0.3333,2.0083333333333333,0.16666666666666663,0.08333333333333333,0.45333333333333337,0.743,0.5714,0
SHP-02178,2024-02-22,outbound,RelayEx,"Memphis, TN","Louisville, KY",TN-KY,Pharmaceuticals,73.3,31,5,4,-0.8,0,5.44,5.11,-0.33,0,2,3,0,0,1,1,0.0742,0.8,1.008695652173913,0.17391304347826086,0.0,0.20043478260869563,1.475,0.6667,1
SHP-02136,2024-02-22,outbound,PrimeHaul,"Dallas, TX","Columbus, OH",TX-OH,Automotive,136.9,18,2,2,0.4,1,4.86,5.09,0.23,0,2,3,0,0,1,2,0.0355,1.0,0.4105263157894737,0.368421052631579,0.0,-0.07736842105263163,0.8225,0.71665,1
SHP-00031,2024-02-22,inbound,DirectMove,"Atlanta, GA","San Antonio, TX",GA-TX,Pharmaceuticals,137.5,37,2,6,3.7,1,6.36,7.1,0.74,0,2,3,0,0,1,2,0.0463,3.0,3.2578947368421054,0.052631578947368474,0.0,0.84,1.29,0.9,2
SHP-00562,2024-02-23,inbound,DirectMove,"Dallas, TX","Charlotte, NC",TX-NC,Apparel,76.4,122,3,7,4.1,1,9.36,10.23,0.87,0,2,4,0,0,1,1,0.1225,2.3333,3.272222222222222,0.05555555555555558,0.0,0.8566666666666667,2.1414999999999997,0.8874,2
SHP-00129,2024-02-23,outbound,PrimeHaul,"Miami, FL","Minneapolis, MN",FL-MN,Consumer Goods,58.1,51,3,4,0.9,1,6.26,5.93,-0.33,0,2,4,0,0,1,0,0.1077,1.3333,0.41,0.35,0.0,-0.06200000000000004,1.2,0.9,2
SHP-02846,2024-02-23,outbound,CargoLink,"Seattle, WA","Tampa, FL",WA-FL,Pharmaceuticals,41.9,306,3,1,-2.0,0,19.84,20.17,0.33,0,2,4,0,0,1,0,0.4735,0.3333,1.6933333333333336,0.19999999999999996,0.06666666666666667,0.4313333333333333,1.289,0.5789,0
SHP-02707,2024-02-23,inbound,FastFreight,"New York, NY","Baltimore, MD",NY-MD,Industrial Parts,237.2,13,5,6,0.9,1,6.31,6.5,0.19,0,2,4,0,0,1,2,0.0266,1.2,-0.017647058823529408,0.5294117647058824,0.058823529411764705,-0.21411764705882352,2.623,0.8462,2
SHP-01918,2024-02-24,outbound,FastFreight,"Dallas, TX","Louisville, KY",TX-KY,Industrial Parts,74.1,158,3,1,-2.3,0,11.63,11.57,-0.06,0,2,5,1,0,1,1,0.157,0.3333,0.03333333333333334,0.5,0.05555555555555555,-0.19166666666666665,0.6535,0.56665,0
SHP-00141,2024-02-24,outbound,DirectMove,"Los Angeles, CA","Nashville, TN",CA-TN,Industrial Parts,354.8,17,5,2,-2.7,0,7.4,9.09,1.69,0,2,5,1,0,1,2,0.0209,0.4,3.3157894736842106,0.052631578947368474,0.0,0.8573684210526316,0.275,0.5,0
SHP-01292,2024-02-24,outbound,SwiftLog,"Detroit, MI","Indianapolis, IN",MI-IN,Consumer Goods,128.7,8,2,2,0.3,1,4.87,5.01,0.14,0,2,5,1,0,1,2,0.0378,1.0,1.0176470588235293,0.2941176470588235,0.058823529411764705,0.37176470588235294,1.32,0.8,1
SHP-01827,2024-02-24,outbound,FastFreight,"Denver, CO","Portland, OR",CO-OR,Apparel,150.2,205,3,2,-1.0,0,14.7,13.58,-1.12,0,2,5,1,0,1,2,0.0979,0.6667,0.03333333333333334,0.5,0.05555555555555555,-0.19166666666666665,0.821,0.6429,0
SHP-01319,2024-02-24,outbound,RelayEx,"Detroit, MI","Nashville, TN",MI-TN,Electronics,85.9,15,7,8,1.0,1,4.87,5.04,0.17,0,2,5,1,0,1,1,0.0567,1.1429,0.8454545454545453,0.2272727272727273,0.0,0.15863636363636363,0.967,0.7778,1
SHP-01857,2024-02-25,inbound,PrimeHaul,"Los Angeles, CA","Indianapolis, IN",CA-IN,Automotive,396.7,3,5,5,0.4,1,8.14,8.27,0.13,0,2,6,1,0,1,2,0.0205,1.0,0.3888888888888889,0.38888888888888884,0.0,-0.061111111111111165,1.217,0.9167,2
SHP-01596,2024-02-25,outbound,DirectMove,"Chicago, IL","Minneapolis, MN",IL-MN,Pharmaceuticals,43.9,136,7,9,2.4,1,10.84,13.18,2.34,0,2,6,1,0,1,0,0.2469,1.2857,2.889473684210526,0.10526315789473684,0.0,0.911578947368421,1.455,0.6364,0
SHP-01696,2024-02-25,outbound,PrimeHaul,"Denver, CO","Indianapolis, IN",CO-IN,Apparel,71.0,18,14,15,1.1,1,4.18,4.16,-0.02,0,2,6,1,0,1,1,0.0589,1.0714,0.3888888888888889,0.38888888888888884,0.0,-0.061111111111111165,0.373,0.8,1
SHP-02880,2024-02-26,inbound,PrimeHaul,"Detroit, MI","Charlotte, NC",MI-NC,Automotive,47.5,59,5,6,0.8,1,5.75,5.79,0.04,0,2,0,0,0,1,0,0.1211,1.2,0.3684210526315789,0.368421052631579,0.0,-0.08947368421052636,1.156,0.875,2
SHP-00849,2024-02-26,outbound,NorthStar,"Phoenix, AZ","Indianapolis, IN",AZ-IN,Automotive,57.8,145,3,1,-2.6,0,10.4,10.74,0.34,0,2,0,0,0,1,0,0.1799,0.3333,0.6466666666666666,0.33333333333333337,0.06666666666666667,0.898,0.833,0.6,0
SHP-01624,2024-02-26,inbound,PrimeHaul,"Seattle, WA","Indianapolis, IN",WA-IN,Pharmaceuticals,48.5,80,10,11,1.0,1,6.75,6.78,0.03,0,2,0,0,0,1,0,0.1392,1.1,0.3684210526315789,0.368421052631579,0.0,-0.08947368421052636,1.618,0.8182,2
SHP-02854,2024-02-26,inbound,RelayEx,"New York, NY","Kansas City, MO",NY-MO,Industrial Parts,66.4,116,2,2,0.5,1,9.76,9.39,-0.37,0,2,0,0,0,1,1,0.147,1.0,0.819047619047619,0.23809523809523814,0.0,0.12047619047619047,0.993,0.8667,2
SHP-02316,2024-02-26,outbound,FastFreight,"Dallas, TX","Columbus, OH",TX-OH,Food & Beverage,28.1,127,7,7,0.0,0,9.19,9.11,-0.08,0,2,0,0,0,1,0,0.327,1.0,-0.13499999999999998,0.55,0.05,-0.23149999999999998,0.8225,0.71665,1
SHP-01280,2024-02-27,outbound,DirectMove,"Phoenix, AZ","Minneapolis, MN",AZ-MN,Apparel,92.2,63,5,1,-3.8,0,7.1,7.59,0.49,0,2,1,0,0,1,1,0.077,0.2,2.7842105263157895,0.10526315789473684,0.0,0.958421052631579,1.15,0.75,1
SHP-01103,2024-02-28,outbound,PrimeHaul,"Dallas, TX","Indianapolis, IN",TX-IN,Automotive,165.5,134,5,6,1.4,1,10.88,11.03,0.15,0,2,2,0,0,1,2,0.0657,1.2,0.45,0.30000000000000004,0.0,-0.09700000000000003,1.3835000000000002,0.66665,1
SHP-02825,2024-02-28,outbound,RelayEx,"Memphis, TN","Louisville, KY",TN-KY,Automotive,288.0,78,10,8,-1.9,0,9.35,9.35,0.0,0,2,2,0,0,1,2,0.0325,0.8,0.8238095238095237,0.23809523809523814,0.0,0.09619047619047617,1.475,0.6667,1
SHP-00969,2024-02-28,inbound,DirectMove,"Atlanta, GA","Kansas City, MO",GA-MO,Pharmaceuticals,107.8,77,5,9,4.0,1,7.61,8.68,1.07,0,2,2,0,0,1,1,0.0706,1.8,2.455,0.15000000000000002,0.0,0.9349999999999999,1.031,0.4615,0
SHP-01649,2024-02-28,inbound,CargoLink,"Seattle, WA","San Antonio, TX",WA-TX,Automotive,151.6,48,10,12,1.5,1,6.38,6.53,0.15,0,2,2,0,0,1,2,0.0421,1.2,1.3214285714285714,0.2857142857142857,0.07142857142857142,0.43857142857142856,0.89,0.8,1
SHP-02554,2024-02-28,inbound,RelayEx,"Memphis, TN","Baltimore, MD",TN-MD,Apparel,284.2,6,5,7,1.5,1,6.76,7.29,0.53,0,2,2,0,0,1,2,0.0238,1.4,0.8238095238095237,0.23809523809523814,0.0,0.09619047619047617,0.417,0.6667,1
SHP-01141,2024-02-28,inbound,FastFreight,"Detroit, MI","Charlotte, NC",MI-NC,Pharmaceuticals,191.6,53,5,6,0.7,1,8.12,8.16,0.04,0,2,2,0,0,1,2,0.0424,1.2,-0.14999999999999997,0.6,0.05,-0.2205,1.156,0.875,2
SHP-00391,2024-02-29,outbound,FastFreight,"Los Angeles, CA","Portland, OR",CA-OR,Apparel,39.1,15,3,2,-0.6,0,4.13,4.1,-0.03,0,2,3,0,0,1,0,0.1056,0.6667,-0.07894736842105261,0.5263157894736843,0.05263157894736842,-0.22526315789473686,0.56,0.6,0
SHP-01591,2024-02-29,outbound,SwiftLog,"Los Angeles, CA","Columbus, OH",CA-OH,Food & Beverage,94.8,48,7,7,0.0,0,5.81,6.06,0.25,0,2,3,0,0,1,1,0.0613,1.0,0.9647058823529413,0.2941176470588235,0.058823529411764705,0.3641176470588235,1.71,0.9,2
SHP-00427,2024-02-29,inbound,RelayEx,"Memphis, TN","San Antonio, TX",TN-TX,Office Supplies,80.1,33,5,5,0.3,1,5.3,5.24,-0.06,0,2,3,0,0,1,1,0.0662,1.0,0.7095238095238096,0.2857142857142857,0.0,0.07285714285714286,1.136043259557344,0.7176125922199866,1
SHP-00548,2024-03-01,outbound,PrimeHaul,"Chicago, IL","Salt Lake City, UT",IL-UT,Pharmaceuticals,55.5,101,5,5,-0.5,0,8.18,8.72,0.54,0,3,4,0,0,1,0,0.1474,1.0,0.495,0.30000000000000004,0.0,-0.08000000000000004,1.557,0.6429,0
SHP-01312,2024-03-01,inbound,DirectMove,"Houston, TX","Columbus, OH",TX-OH,Food & Beverage,114.0,67,14,17,3.2,1,7.09,8.44,1.35,0,3,4,0,0,1,1,0.0622,1.2143,2.6578947368421053,0.1578947368421053,0.0,0.9821052631578947,1.7565,0.8125,2
SHP-02529,2024-03-02,inbound,RelayEx,"Los Angeles, CA","Portland, OR",CA-OR,Food & Beverage,28.4,62,5,7,1.6,1,5.92,6.22,0.3,0,3,5,1,0,1,0,0.2085,1.4,0.72,0.25,0.0,0.032499999999999994,1.888,1.0,2
SHP-01137,2024-03-02,outbound,CargoLink,"Phoenix, AZ","San Antonio, TX",AZ-TX,Office Supplies,47.0,15,5,6,0.6,1,4.17,4.33,0.16,0,3,5,1,0,1,0,0.0887,1.2,1.4846153846153847,0.23076923076923073,0.07692307692307693,0.28153846153846157,0.625,0.6667,1
SHP-00744,2024-03-02,outbound,DirectMove,"Los Angeles, CA","Tampa, FL",CA-FL,Automotive,204.2,96,7,8,1.3,1,10.52,12.45,1.93,0,3,5,1,0,1,2,0.0515,1.1429,2.6849999999999996,0.15000000000000002,0.0,1.0005000000000002,0.65,0.5833,0
SHP-00230,2024-03-02,outbound,PrimeHaul,"Atlanta, GA","Salt Lake City, UT",GA-UT,Apparel,89.6,182,2,1,-1.1,0,12.51,12.94,0.43,0,3,5,1,0,1,1,0.1396,0.5,0.41000000000000003,0.35,0.0,-0.05750000000000004,0.56,0.6,0
SHP-02445,2024-03-02,inbound,RelayEx,"Seattle, WA","Louisville, KY",WA-KY,Automotive,327.3,149,7,10,3.2,1,14.14,14.04,-0.1,0,3,5,1,0,1,2,0.0432,1.4286,0.72,0.25,0.0,0.032499999999999994,2.412,0.875,2
SHP-02945,2024-03-02,inbound,RelayEx,"Chicago, IL","Portland, OR",IL-OR,Electronics,182.5,1022,7,6,-0.7,0,52.71,53.12,0.41,0,3,5,1,0,1,2,0.2888,0.8571,0.72,0.25,0.0,0.032499999999999994,1.0,0.5455,0
SHP-00603,2024-03-03,outbound,CargoLink,"Los Angeles, CA","Columbus, OH",CA-OH,Office Supplies,81.5,5,5,8,2.6,1,3.71,4.11,0.4,0,3,6,1,0,1,1,0.0455,1.6,1.4214285714285715,0.2142857142857143,0.07142857142857142,0.27285714285714285,1.71,0.9,2
SHP-02823,2024-03-03,inbound,SwiftLog,"Memphis, TN","Portland, OR",TN-OR,Office Supplies,98.2,102,5,4,-0.7,0,9.82,10.93,1.11,0,3,6,1,0,1,1,0.1,0.8,0.9111111111111112,0.33333333333333337,0.05555555555555555,0.35777777777777775,0.718,0.6364,0
SHP-00359,2024-03-03,inbound,PrimeHaul,"Phoenix, AZ","Salt Lake City, UT",AZ-UT,Electronics,24.3,49,5,7,1.6,1,5.07,4.69,-0.38,1,3,6,1,0,1,0,0.2086,1.4,0.29500000000000004,0.4,0.0,-0.031000000000000038,1.45,0.8571,2
SHP-01365,2024-03-03,inbound,FastFreight,"Miami, FL","Indianapolis, IN",FL-IN,Pharmaceuticals,119.1,4,7,7,-0.1,0,4.72,4.51,-0.21,0,3,6,1,0,1,1,0.0396,1.0,-0.11666666666666667,0.5555555555555556,0.05555555555555555,-0.2038888888888889,0.843,0.5714,0
SHP-02792,2024-03-03,outbound,NorthStar,"Houston, TX","Baltimore, MD",TX-MD,Electronics,39.9,47,3,6,2.9,1,5.27,5.11,-0.16,0,3,6,1,0,1,0,0.1321,2.0,0.29999999999999993,0.4285714285714286,0.07142857142857142,0.5607142857142857,1.5315,0.79285,1
SHP-01282,2024-03-03,inbound,RelayEx,"Chicago, IL","Portland, OR",IL-OR,Automotive,13.7,13,10,10,-0.4,0,3.93,3.92,-0.01,0,3,6,1,0,1,0,0.2869,1.0,0.7272727272727274,0.2727272727272727,0.0,0.04318181818181818,1.0,0.5455,0
SHP-01202,2024-03-03,outbound,CargoLink,"Detroit, MI","Kansas City, MO",MI-MO,Automotive,127.0,70,3,2,-1.0,0,7.88,8.31,0.43,0,3,6,1,0,1,1,0.062,0.6667,1.4214285714285715,0.2142857142857143,0.07142857142857142,0.27285714285714285,0.877,0.5385,0
SHP-01402,2024-03-03,inbound,PrimeHaul,"Denver, CO","Tampa, FL",CO-FL,Food & Beverage,122.1,62,7,9,1.7,1,7.42,7.35,-0.07,0,3,6,1,0,1,1,0.0608,1.2857,0.29500000000000004,0.4,0.0,-0.031000000000000038,0.644,0.5556,0
SHP-02068,2024-03-04,inbound,RelayEx,"Houston, TX","Salt Lake City, UT",TX-UT,Pharmaceuticals,117.9,282,10,11,0.8,1,18.93,19.25,0.32,0,3,0,0,0,1,1,0.1606,1.1,0.6227272727272728,0.31818181818181823,0.0,0.024999999999999998,1.6635,1.0,2
SHP-00136,2024-03-04,inbound,RelayEx,"New York, NY","Indianapolis, IN",NY-IN,Office Supplies,142.9,27,3,5,1.7,1,5.95,6.16,0.21,0,3,0,0,0,1,2,0.0416,1.6667,0.6227272727272728,0.31818181818181823,0.0,0.024999999999999998,0.969,0.8125,2
SHP-02320,2024-03-05,outbound,SwiftLog,"Chicago, IL","Portland, OR",IL-OR,Automotive,596.9,21,3,3,0.4,1,11.05,11.29,0.24,1,3,1,0,0,1,2,0.0185,1.0,0.7176470588235295,0.3529411764705882,0.058823529411764705,0.4252941176470588,1.923,0.8462,2
SHP-01582,2024-03-05,inbound,NorthStar,"Dallas, TX","Nashville, TN",TX-TN,Electronics,82.5,27,5,7,1.6,1,5.28,5.69,0.41,0,3,1,0,0,1,1,0.064,1.4,0.6071428571428571,0.3571428571428571,0.07142857142857142,0.5357142857142857,1.5965,0.8095,2
SHP-01950,2024-03-05,outbound,SwiftLog,"Seattle, WA","Indianapolis, IN",WA-IN,Automotive,67.4,30,3,2,-0.9,0,4.91,5.11,0.2,0,3,1,0,0,1,1,0.0728,0.6667,0.7176470588235295,0.3529411764705882,0.058823529411764705,0.4252941176470588,0.644,0.5,0
SHP-01532,2024-03-05,inbound,PrimeHaul,"Houston, TX","Kansas City, MO",TX-MO,Apparel,494.5,55,5,7,2.0,1,12.43,12.23,-0.2,0,3,1,0,0,1,2,0.0251,1.4,0.41818181818181815,0.36363636363636365,0.045454545454545456,-0.04863636363636367,1.8810000000000002,0.75695,1
SHP-02702,2024-03-05,inbound,CargoLink,"Dallas, TX","Portland, OR",TX-OR,Office Supplies,394.7,56,3,3,0.0,0,11.25,11.28,0.03,0,3,1,0,0,1,2,0.0285,1.0,1.3428571428571432,0.2857142857142857,0.07142857142857142,0.28214285714285714,0.496,0.63335,0
SHP-00758,2024-03-06,outbound,RelayEx,"Atlanta, GA","Charlotte, NC",GA-NC,Food & Beverage,174.7,22,5,4,-0.8,0,6.31,6.37,0.06,0,3,2,0,0,1,2,0.0361,0.8,0.7100000000000001,0.30000000000000004,0.0,0.03899999999999999,1.781,0.9375,2
SHP-01082,2024-03-06,inbound,PrimeHaul,"Denver, CO","Charlotte, NC",CO-NC,Office Supplies,233.8,31,2,3,1.1,1,6.95,6.83,-0.12,0,3,2,0,0,1,2,0.0297,1.5,0.4869565217391304,0.34782608695652173,0.043478260869565216,-0.05521739130434786,1.071,0.8571,2
SHP-02270,2024-03-07,outbound,CargoLink,"Miami, FL","Kansas City, MO",FL-MO,Pharmaceuticals,142.1,71,3,7,3.5,1,7.85,8.05,0.2,0,3,3,0,0,1,2,0.0552,2.3333,1.2533333333333336,0.33333333333333337,0.06666666666666667,0.2653333333333333,-0.125,0.375,0
SHP-00924,2024-03-07,inbound,DirectMove,"Miami, FL","Tampa, FL",FL-FL,Automotive,38.3,18,5,9,4.0,1,3.96,4.54,0.58,0,3,3,0,0,1,0,0.1034,1.8,2.516666666666667,0.16666666666666663,0.0,1.098888888888889,1.58,1.0,2
SHP-00778,2024-03-08,outbound,RelayEx,"Detroit, MI","Portland, OR",MI-OR,Consumer Goods,96.5,11,7,8,1.3,1,4.4,4.55,0.15,0,3,4,0,0,1,1,0.0456,1.1429,0.6300000000000001,0.35,0.0,0.022,1.1,0.7647,1
SHP-00356,2024-03-08,outbound,CargoLink,"New York, NY","Nashville, TN",NY-TN,Automotive,51.9,101,7,4,-2.7,0,8.69,9.38,0.69,1,3,4,0,0,1,0,0.1674,0.5714,1.3937500000000003,0.3125,0.0625,0.26125,0.867,0.75,1
SHP-02981,2024-03-08,inbound,PrimeHaul,"Phoenix, AZ","San Antonio, TX",AZ-TX,Automotive,149.8,267,3,2,-0.9,0,19.45,18.87,-0.58,0,3,4,0,0,1,2,0.1298,0.6667,0.5478260869565217,0.30434782608695654,0.043478260869565216,-0.0421739130434783,0.967,0.6667,1
SHP-01547,2024-03-08,outbound,FastFreight,"Denver, CO","Kansas City, MO",CO-MO,Industrial Parts,22.0,57,10,10,0.4,1,5.37,5.28,-0.09,0,3,4,0,0,1,0,0.2441,1.0,-0.18888888888888888,0.6111111111111112,0.05555555555555555,-0.19944444444444442,1.691,0.7273,1
SHP-01994,2024-03-09,outbound,CargoLink,"New York, NY","San Antonio, TX",NY-TX,Consumer Goods,247.5,519,7,8,1.1,1,31.15,32.6,1.45,0,3,5,1,0,1,2,0.1259,1.1429,1.1529411764705884,0.3529411764705882,0.11764705882352941,0.28647058823529414,0.55,0.6429,0
SHP-02732,2024-03-09,inbound,CargoLink,"Dallas, TX","Baltimore, MD",TX-MD,Office Supplies,146.9,15,14,17,2.6,1,5.7,5.92,0.22,0,3,5,1,0,1,2,0.0388,1.2143,1.1529411764705884,0.3529411764705882,0.11764705882352941,0.28647058823529414,1.009,0.7091000000000001,1
SHP-00634,2024-03-09,outbound,FastFreight,"Atlanta, GA","Tampa, FL",GA-FL,Pharmaceuticals,207.0,14,3,2,-0.9,0,5.89,5.86,-0.03,0,3,5,1,0,1,2,0.0285,0.6667,-0.23888888888888887,0.6111111111111112,0.05555555555555555,-0.21611111111111111,0.782,0.6364,0
SHP-00747,2024-03-09,outbound,DirectMove,"Houston, TX","Columbus, OH",TX-OH,Food & Beverage,627.1,26,14,16,2.0,1,11.99,13.9,1.91,0,3,5,1,0,1,2,0.0191,1.1429,2.5947368421052635,0.1578947368421053,0.0,1.071578947368421,0.8225,0.71665,1
SHP-02738,2024-03-10,inbound,FastFreight,"Chicago, IL","Salt Lake City, UT",IL-UT,Apparel,127.8,79,10,10,0.1,1,9.1,8.41,-0.69,0,3,6,1,0,1,1,0.0712,1.0,-0.2736842105263158,0.631578947368421,0.05263157894736842,-0.2063157894736842,1.011,0.7778,1
SHP-02843,2024-03-10,inbound,RelayEx,"Miami, FL","Columbus, OH",FL-OH,Office Supplies,195.8,288,5,6,1.2,1,18.61,19.92,1.31,0,3,6,1,0,1,2,0.095,1.2,0.6619047619047619,0.33333333333333337,0.0,0.02809523809523809,0.858,0.75,1
